"UPC","iri_key","week","units","price","promo","ad"
"01.16000.62570",648606,30,2,4.99,0,"NONE"
"01.16000.62570",534239,39,3,4.79,0,"NONE"
"01.16000.62570",295097,36,4,5.19,0,"NONE"
"01.16000.62570",238447,49,4,3.99,1,"NONE"
"01.16000.62570",645028,52,6,5.49,0,"NONE"
"01.16000.62570",291654,9,6,4.69,0,"NONE"
"01.16000.62570",228194,40,5,3.98,0,"A"
"01.16000.62570",284045,30,1,5.49,0,"NONE"
"01.16000.62570",243176,20,10,3.99,0,"NONE"
"01.16000.62570",232175,30,1,5.29,0,"NONE"
"01.16000.62570",200501,48,11,4.89,0,"NONE"
"01.16000.62570",931371,16,5,5.09,0,"NONE"
"01.16000.62570",264413,36,7,2.74,1,"NONE"
"01.16000.62570",273979,21,9,3.99,0,"NONE"
"01.16000.62570",233096,17,21,5.29,0,"NONE"
"01.16000.62570",293007,37,1,3.99,0,"NONE"
"01.16000.62570",273720,37,12,4.99,0,"NONE"
"01.16000.62570",249385,17,4,5.29,0,"NONE"
"01.16000.62570",239009,43,15,4.98,0,"NONE"
"01.16000.62570",931371,44,7,4.79,0,"NONE"
"01.16000.62570",933195,18,3,5.19,0,"NONE"
"01.16000.62570",227725,29,7,5.03,0,"NONE"
"01.16000.62570",681817,48,4,4.49,0,"NONE"
"01.16000.62570",271064,43,3,5.29,0,"NONE"
"01.16000.62570",1104418,14,9,3.69,0,"NONE"
"01.16000.62570",279425,45,1,4.79,0,"NONE"
"01.16000.62570",675229,49,2,4.49,0,"NONE"
"01.16000.62570",286723,21,17,4.99,0,"NONE"
"01.16000.62570",286783,51,6,4.79,0,"NONE"
"01.16000.62570",237824,40,17,5.29,0,"NONE"
"01.16000.62667",278826,32,25,2.79,0,"NONE"
"01.16000.66310",274425,1,1,2.5,0,"NONE"
"01.16000.68870",220159,29,1,4.39,0,"NONE"
"01.16000.68870",246412,8,4,3.98,0,"NONE"
"01.16000.68890",267369,1,1,5.99,0,"NONE"
"01.16000.73742",278826,50,16,2.49,0,"NONE"
"01.16000.73746",291277,35,2,2.49,0,"NONE"
"01.16000.73795",654982,3,11,2.99,0,"NONE"
"01.16000.88490",293007,18,5,6.09,0,"NONE"
"01.16000.88490",293225,32,8,5.77,0,"NONE"
"01.16000.88490",274065,37,1,6.09,0,"NONE"
"01.16000.88490",288785,11,16,5.99,0,"NONE"
"01.16000.88490",235474,36,6,6.09,0,"NONE"
"01.16000.88490",533038,35,5,5.79,0,"NONE"
"01.16000.88490",238621,11,3,6.49,0,"NONE"
"01.16000.88490",267235,24,4,5.99,0,"NONE"
"01.16000.88490",238621,24,4,6.49,0,"NONE"
"01.16000.88490",265601,5,3,5.99,0,"NONE"
"01.16000.88490",247923,27,2,5.79,0,"NONE"
"01.38000.00820",277242,31,9,2.72,1,"NONE"
"01.38000.00820",258445,37,8,4.15,0,"NONE"
"01.38000.00820",253713,27,23,3.41,0,"NONE"
"01.38000.00820",237107,3,8,3.43,0,"NONE"
"01.38000.00820",223199,2,7,3.49,0,"NONE"
"01.38000.00820",673341,39,26,2.49,1,"NONE"
"01.38000.00820",259857,49,3,3.39,0,"NONE"
"01.38000.00820",652877,32,9,3.48,0,"NONE"
"01.38000.00820",658210,26,11,4.49,0,"A"
"01.38000.00820",289660,41,5,3.99,0,"NONE"
"01.38000.00820",292593,9,27,3.69,0,"NONE"
"01.38000.00820",259476,36,7,3.49,0,"A"
"01.38000.00820",295127,49,12,3.99,0,"NONE"
"01.38000.00820",218312,21,8,2.99,1,"NONE"
"01.38000.00820",270652,7,25,3.19,0,"NONE"
"01.38000.00820",252570,30,28,2.91,0,"NONE"
"01.38000.00820",652242,32,21,3.45,1,"A"
"01.38000.00820",658246,37,24,3.19,0,"NONE"
"01.38000.00820",931140,20,26,2.34,1,"NONE"
"01.38000.00820",654982,12,8,3.69,0,"NONE"
"01.38000.00820",294026,19,10,2.45,1,"NONE"
"01.38000.00820",238131,11,3,3.48,0,"NONE"
"01.38000.00820",246084,40,9,3.99,0,"NONE"
"01.38000.00820",290053,26,12,3.99,1,"NONE"
"01.38000.00820",200635,47,6,2.55,1,"NONE"
"01.38000.00820",277743,37,4,4.45,0,"NONE"
"01.38000.00820",200197,13,4,3.43,0,"NONE"
"01.38000.00820",246474,34,1,3.39,0,"NONE"
"01.38000.00820",933195,52,8,3.49,0,"NONE"
"01.38000.00820",652243,10,12,3.59,0,"NONE"
"01.38000.00820",231891,26,5,3.06,0,"NONE"
"01.38000.00820",278355,40,19,2.92,1,"B"
"01.38000.00820",251549,9,14,3.59,0,"NONE"
"01.38000.00820",266793,47,21,3.29,1,"NONE"
"01.38000.00820",219851,43,3,3.99,0,"NONE"
"01.38000.00820",274092,36,19,3,1,"NONE"
"01.38000.00820",1108362,19,4,3.58,0,"NONE"
"01.38000.00820",257372,15,26,2.71,1,"A"
"01.38000.00820",257871,12,4,3.49,0,"NONE"
"01.38000.00820",279754,37,10,3.39,1,"NONE"
"01.38000.00820",244371,26,8,3.99,0,"NONE"
"01.38000.00820",233744,13,24,2.5,1,"B"
"01.38000.00820",268331,41,2,3.49,0,"NONE"
"01.38000.00820",248741,30,1,3.89,0,"NONE"
"01.38000.00820",279429,49,17,2.11,1,"A"
"01.38000.00820",284045,6,17,2.74,1,"NONE"
"01.38000.00820",237573,1,9,3.19,0,"NONE"
"01.38000.00820",227852,36,3,3.49,0,"NONE"
"01.38000.00820",200489,47,2,3.19,0,"NONE"
"01.38000.00820",274114,15,8,3.55,0,"NONE"
"01.38000.00820",257407,9,6,4.26,0,"NONE"
"01.38000.00820",1130111,23,6,4.19,0,"NONE"
"01.38000.00820",264332,16,14,3.9,0,"NONE"
"01.38000.00820",224218,12,12,2.5,1,"B"
"01.38000.00820",261658,23,6,4.49,0,"NONE"
"01.38000.00820",281624,1,8,2.36,1,"A"
"01.38000.00820",1114830,41,14,3.69,0,"NONE"
"01.38000.00820",275946,52,4,4.49,0,"NONE"
"01.38000.00820",648019,45,3,4.49,0,"NONE"
"01.38000.00820",269838,47,2,4.65,0,"NONE"
"01.38000.00820",1185357,44,8,3.33,0,"NONE"
"01.38000.00820",219851,29,5,3.99,0,"NONE"
"01.38000.00820",264603,39,16,3.14,0,"NONE"
"01.38000.00820",286934,36,12,3.42,0,"NONE"
"01.38000.00820",276217,42,13,3.77,0,"NONE"
"01.38000.00820",250423,14,2,3.29,0,"NONE"
"01.38000.00820",251550,52,12,3.55,0,"NONE"
"01.38000.00820",248960,21,19,3.14,0,"NONE"
"01.38000.00820",245747,46,10,3.99,0,"NONE"
"01.38000.00820",218385,6,3,3.79,0,"B"
"01.38000.00820",277938,41,2,4.49,0,"A"
"01.38000.00820",1130231,13,7,4.29,0,"A"
"01.38000.00820",294146,1,12,3.79,0,"NONE"
"01.38000.00820",259137,33,12,3.02,1,"NONE"
"01.38000.00820",219387,3,11,3.56,0,"NONE"
"01.38000.00820",274473,46,12,3.43,0,"NONE"
"01.38000.00820",274425,3,20,3.19,0,"NONE"
"01.38000.00820",688215,49,6,4.49,0,"NONE"
"01.38000.00820",688571,40,25,3.49,0,"NONE"
"01.38000.00820",228994,6,20,2.18,1,"A"
"01.38000.00820",242435,52,4,3.58,0,"NONE"
"01.38000.00820",227099,50,12,3.99,0,"NONE"
"01.38000.00820",227598,1,14,3.15,0,"B"
"01.38000.00820",535359,19,15,2.67,1,"B"
"01.38000.00820",653051,50,7,3.69,0,"NONE"
"01.38000.00820",1082782,42,4,4.19,0,"NONE"
"01.38000.00820",278415,26,22,3.63,0,"NONE"
"01.38000.00820",273920,10,17,3.73,0,"NONE"
"01.38000.00820",271486,6,6,3.69,0,"NONE"
"01.38000.00820",239009,30,7,3.98,0,"NONE"
"01.38000.00820",224218,39,8,3.99,0,"NONE"
"01.38000.00820",279568,2,7,4.29,0,"NONE"
"01.38000.00820",686034,25,6,3.49,0,"NONE"
"01.38000.00820",227852,24,3,3.59,0,"NONE"
"01.38000.00820",1178375,47,16,3.43,0,"NONE"
"01.38000.00820",658210,52,8,4.49,0,"NONE"
"01.38000.00820",652916,27,5,4.29,0,"NONE"
"01.38000.00820",648604,34,24,2.81,1,"B"
"01.38000.00820",225677,21,19,3.49,0,"B"
"01.38000.00820",247832,16,19,3.5,1,"NONE"
"01.38000.00820",253179,35,11,4.12,0,"NONE"
"01.38000.00820",291349,6,24,2.9,1,"B"
"01.38000.00820",250423,39,12,2.38,1,"NONE"
"01.38000.00820",1089689,14,24,3.49,0,"NONE"
"01.38000.00820",242435,8,9,3.48,0,"NONE"
"01.38000.00820",279219,2,26,1.5,1,"B"
"01.38000.00820",216202,27,1,3.63,0,"NONE"
"01.38000.00820",659361,30,2,3.49,0,"NONE"
"01.38000.00820",200411,6,4,4.19,0,"NONE"
"01.38000.00820",668889,21,7,3.49,0,"NONE"
"01.38000.00820",689001,34,18,3.19,0,"NONE"
"01.38000.00820",219926,38,6,3.57,0,"NONE"
"01.38000.00820",294648,39,10,3.33,0,"NONE"
"01.38000.00820",1078045,18,9,3.89,0,"NONE"
"01.38000.00820",1130250,16,18,3.16,1,"NONE"
"01.38000.00820",537040,29,20,2.99,1,"NONE"
"01.38000.00820",251185,22,11,2.29,1,"A"
"01.38000.00820",267552,24,13,3.59,0,"NONE"
"01.38000.00820",535679,39,19,4.85,0,"NONE"
"01.38000.00820",271064,14,4,4.49,0,"NONE"
"01.38000.00820",650756,46,14,3.24,1,"NONE"
"01.38000.00820",681055,1,11,3.59,0,"NONE"
"01.38000.00820",207291,13,6,3.33,0,"NONE"
"01.38000.00820",253077,13,16,2.5,0,"A"
"01.38000.00820",239035,31,12,3.09,0,"NONE"
"01.38000.00820",239682,10,9,4.39,0,"NONE"
"01.38000.00820",283097,4,13,3.49,0,"NONE"
"01.38000.00820",931812,11,8,2.5,1,"NONE"
"01.38000.00820",536021,38,16,3.89,0,"NONE"
"01.38000.00820",259499,32,25,2.6,1,"NONE"
"01.38000.00820",234337,15,2,3.33,0,"NONE"
"01.38000.00820",217804,38,20,3.09,0,"NONE"
"01.38000.00820",263500,26,22,3.31,1,"NONE"
"01.38000.00820",274424,8,14,3.58,0,"NONE"
"01.38000.00820",411950,1,6,3.24,0,"NONE"
"01.38000.00820",1130155,34,5,4.19,0,"NONE"
"01.38000.00820",237107,4,9,3.43,0,"NONE"
"01.38000.00820",234759,27,5,3.69,0,"NONE"
"01.38000.00820",652317,43,13,3.59,0,"NONE"
"01.38000.00820",675478,25,16,3.79,0,"NONE"
"01.38000.00820",261164,46,8,3.99,0,"NONE"
"01.38000.00820",204828,29,2,3.55,0,"NONE"
"01.38000.00820",228194,42,5,3.58,1,"NONE"
"01.38000.00820",225411,36,15,3.69,0,"NONE"
"01.38000.00820",276837,15,8,3.89,0,"NONE"
"01.38000.00820",1082463,8,14,3.14,1,"B"
"01.38000.00820",218938,13,5,2.03,0,"A"
"01.38000.00820",216902,29,4,3.55,0,"NONE"
"01.38000.00820",256432,8,4,4.29,0,"NONE"
"01.38000.00820",267192,21,6,4.09,0,"NONE"
"01.38000.00820",255909,6,9,2.25,1,"B"
"01.38000.00820",1078045,15,11,3.89,0,"NONE"
"01.38000.00820",653057,28,17,3.09,0,"NONE"
"01.38000.00828",250094,5,22,3.27,0,"NONE"
"01.38000.00828",245748,42,9,4.45,0,"NONE"
"01.38000.00828",227725,24,3,4.99,0,"NONE"
"01.38000.00828",653051,16,4,4.39,0,"NONE"
"01.38000.00828",1081324,14,7,3.28,0,"NONE"
"01.38000.00828",931548,26,7,4.69,0,"NONE"
"01.38000.00828",280950,30,13,2.5,1,"NONE"
"01.38000.00828",220589,50,4,3.99,0,"B"
"01.38000.00828",652159,35,18,4.16,0,"NONE"
"01.38000.00828",286951,31,27,3.99,0,"NONE"
"01.38000.00828",534995,17,19,4.39,0,"NONE"
"01.38000.00828",287207,14,17,3.69,0,"NONE"
"01.38000.00828",270879,51,7,4.39,0,"NONE"
"01.38000.00828",231533,3,10,5.29,0,"NONE"
"01.38000.00828",680627,9,4,4.99,0,"NONE"
"01.38000.00828",251550,37,16,4.09,0,"NONE"
"01.38000.00828",236423,7,7,3.79,0,"NONE"
"01.38000.00828",653366,50,6,2.99,1,"B"
"01.38000.00828",249736,52,6,3.99,1,"NONE"
"01.38000.00828",6001821,33,5,4.07,0,"NONE"
"01.38000.00828",243398,49,3,4.99,0,"NONE"
"01.38000.00828",281486,9,1,4.49,0,"NONE"
"01.38000.00828",230629,43,5,4.99,0,"NONE"
"01.38000.00828",239121,24,15,3.56,1,"NONE"
"01.38000.00828",1130122,8,4,4.89,0,"NONE"
"01.38000.00828",266824,52,19,3.99,0,"NONE"
"01.38000.00828",284489,11,9,3.89,0,"NONE"
"01.38000.00828",930907,33,10,3.79,0,"NONE"
"01.38000.00828",241220,14,4,4.99,0,"NONE"
"01.38000.00828",684818,4,15,3.13,1,"B"
"01.38000.00828",267235,17,1,3.79,0,"NONE"
"01.38000.00828",242546,28,6,3.43,0,"NONE"
"01.38000.00828",229030,36,1,4.99,0,"NONE"
"01.38000.00828",273257,47,14,3.79,0,"NONE"
"01.38000.00828",280286,44,21,3.22,1,"A"
"01.38000.00828",282379,8,14,5.19,0,"NONE"
"01.38000.00828",280487,1,23,3.5,0,"NONE"
"01.38000.00828",411973,45,4,4.19,0,"NONE"
"01.38000.00828",219796,30,5,3.89,0,"NONE"
"01.38000.00828",274215,40,3,4.49,0,"NONE"
"01.38000.00828",241965,41,9,4.79,0,"NONE"
"01.38000.00828",244228,17,6,4.49,0,"NONE"
"01.38000.00828",292593,4,13,4.19,0,"NONE"
"01.38000.00828",410992,28,1,3.69,0,"NONE"
"01.38000.00828",647512,18,28,3.48,0,"NONE"
"01.38000.00828",276604,30,19,4.18,0,"NONE"
"01.38000.00828",292476,25,11,2.99,1,"NONE"
"01.38000.00828",689415,12,24,3,1,"NONE"
"01.38000.00828",535359,13,13,3.88,0,"NONE"
"01.38000.00828",237976,21,15,3.72,1,"B"
"01.38000.00828",659361,17,2,3.99,0,"NONE"
"01.38000.00828",274204,20,23,4.18,0,"NONE"
"01.38000.00828",932413,27,22,3.69,0,"NONE"
"01.38000.00828",293283,47,14,4.99,0,"NONE"
"01.38000.00828",231251,3,4,3.79,0,"NONE"
"01.38000.00828",535552,31,4,3.99,1,"NONE"
"01.38000.00828",278613,37,6,4.49,0,"NONE"
"01.38000.00828",1094689,20,11,3.99,0,"NONE"
"01.38000.00828",256650,38,8,5.29,0,"NONE"
"01.38000.00828",203204,50,2,4.49,0,"NONE"
"01.38000.00828",238693,15,19,2.1,1,"NONE"
"01.38000.00828",258445,36,3,4.59,0,"NONE"
"01.38000.00828",1130281,46,5,3.75,1,"NONE"
"01.38000.00828",650811,12,7,3.99,0,"B"
"01.38000.00828",681735,16,7,4.09,0,"NONE"
"01.38000.00828",249779,30,26,3.31,1,"NONE"
"01.38000.00828",651520,43,8,3.99,0,"NONE"
"01.38000.00828",226160,11,8,5.15,0,"NONE"
"01.38000.00828",240713,31,3,3.56,0,"NONE"
"01.38000.00828",6004169,41,19,3.39,0,"NONE"
"01.38000.00828",657577,27,2,3.29,0,"A"
"01.38000.00828",264789,1,8,3.19,0,"NONE"
"01.38000.00828",670891,32,5,4.89,0,"NONE"
"01.38000.00828",200171,2,12,3.89,0,"NONE"
"01.38000.00828",223999,24,13,2.5,1,"NONE"
"01.38000.00828",657857,23,1,4.35,0,"NONE"
"01.38000.00828",654486,7,22,3.99,0,"NONE"
"01.38000.00828",271803,50,12,3.99,0,"NONE"
"01.38000.00828",220679,47,8,4.29,0,"NONE"
"01.38000.00828",238896,13,9,3.03,1,"NONE"
"01.38000.00828",269039,6,10,4.19,0,"NONE"
"01.38000.00828",243514,8,7,4.35,1,"NONE"
"01.38000.00828",681247,5,4,3.89,0,"NONE"
"01.38000.00828",263245,20,4,3.78,0,"NONE"
"01.38000.00828",261658,31,3,4.89,0,"NONE"
"01.38000.00828",230275,43,2,3.78,0,"NONE"
"01.38000.00828",224392,47,14,3.99,0,"NONE"
"01.38000.00828",648374,26,1,4.45,0,"NONE"
"01.38000.00828",454632,4,2,3.99,1,"NONE"
"01.38000.00828",643077,40,6,4.49,0,"NONE"
"01.38000.00828",277772,50,3,4.69,0,"NONE"
"01.38000.00828",233911,26,18,4.59,0,"NONE"
"01.38000.00828",251374,20,9,4.29,0,"NONE"
"01.38000.00828",264603,48,9,3.89,0,"NONE"
"01.38000.00828",294786,49,14,3.83,0,"NONE"
"01.38000.00828",537179,12,19,4.09,0,"NONE"
"01.38000.00828",653776,30,5,3.99,0,"NONE"
"01.38000.00828",237107,15,14,3.56,0,"NONE"
"01.38000.00828",249736,2,1,4.65,0,"NONE"
"01.38000.00828",648547,43,12,3.59,0,"NONE"
"01.38000.00828",237277,11,4,4.87,0,"NONE"
"01.38000.00828",253040,14,8,3.99,0,"NONE"
"01.38000.00828",252570,51,7,4.89,0,"NONE"
"01.38000.00828",272619,24,1,4.59,0,"NONE"
"01.38000.00828",259111,40,1,4.59,0,"NONE"
"01.38000.00828",1128762,33,16,4.39,0,"NONE"
"01.38000.00828",246898,12,10,3.27,0,"NONE"
"01.38000.00828",244228,32,3,4.49,0,"NONE"
"01.38000.00828",238896,51,9,3.51,0,"NONE"
"01.38000.00828",288785,9,10,3.79,0,"NONE"
"01.38000.00828",255955,12,3,4.29,0,"NONE"
"01.38000.00828",642122,45,6,3.33,1,"NONE"
"01.38000.00828",230491,40,11,2.77,1,"NONE"
"01.38000.00828",279219,40,26,3.59,0,"NONE"
"01.38000.00828",235474,52,2,4.29,0,"NONE"
"01.38000.00828",655116,24,7,4.79,0,"NONE"
"01.38000.00828",411973,5,2,4,0,"NONE"
"01.38000.00828",272291,41,26,3.39,0,"NONE"
"01.38000.00828",200485,17,1,4.35,0,"NONE"
"01.38000.00828",1130154,17,13,4.89,0,"NONE"
"01.38000.00828",684023,5,20,3.79,0,"NONE"
"01.38000.00828",647769,49,5,4.19,0,"NONE"
"01.38000.00828",235735,6,10,3.78,0,"NONE"
"01.38000.00828",244822,9,24,2.83,1,"NONE"
"01.38000.00828",655116,14,11,4.79,0,"NONE"
"01.38000.00828",236335,31,12,3.8,1,"B"
"01.38000.00828",202738,29,11,4,0,"NONE"
"01.38000.00828",284051,35,10,3.99,0,"NONE"
"01.38000.00828",263500,1,9,4.99,0,"NONE"
"01.38000.00828",227598,20,19,3.75,0,"NONE"
"01.38000.00828",210580,49,13,4.99,0,"NONE"
"01.38000.00828",257936,42,7,3.99,0,"NONE"
"01.38000.00828",259623,35,4,4.09,0,"NONE"
"01.38000.00828",293375,5,18,3.78,0,"NONE"
"01.38000.00828",933721,5,17,3.59,0,"A"
"01.38000.00828",278515,21,9,4.99,0,"NONE"
"01.38000.00828",281109,32,7,3.99,1,"NONE"
"01.38000.00828",229782,12,5,4.86,0,"NONE"
"01.38000.00828",266359,1,11,3.98,0,"NONE"
"01.38000.00828",237277,32,3,4.89,0,"NONE"
"01.38000.00828",255601,40,16,2.5,1,"NONE"
"01.38000.00828",231505,23,20,3.16,1,"NONE"
"01.38000.00828",688612,8,9,4.19,0,"NONE"
"01.38000.00828",257372,44,22,3.01,1,"A"
"01.38000.00828",235111,49,8,5.19,0,"NONE"
"01.38000.00828",206401,42,9,4.59,0,"B"
"01.38000.00828",204597,22,5,3.55,0,"NONE"
"01.38000.00828",246285,25,11,3.99,0,"NONE"
"01.38000.00828",254990,45,6,3.25,0,"NONE"
"01.38000.00828",227522,36,3,3.55,0,"NONE"
"01.38000.00828",656082,19,7,3.89,0,"NONE"
"01.38000.00828",269242,38,1,5.29,0,"NONE"
